Date,Time,Temp,Salinity,pH,Saturation State,Upwelling Index,,,,,,,,,,,,,,,,,
6/3/2009,1:00,13.85,30.35,8.026,2.023,8.000,,,,,,,,,,,,,,,,,
6/3/2009,1:15,13.91,30.4,7.988,1.875,8.000,,,,,,,,,,,,,,,,,
6/3/2009,1:30,14.75,30.14,8.007,1.946,8.000,,,,,,,,,,,,,,,,,
6/3/2009,1:45,13.96,30.46,7.969,1.805,8.000,,,,,,,,,,,,,,,,,
6/3/2009,2:00,13.89,30.4,7.931,1.671,8.000,,,,,,,,,,,,,,,,,
6/3/2009,2:15,13.87,30.43,7.974,1.822,8.000,,,,,,,,,,,,,,,,,
6/3/2009,2:30,13.87,30.44,7.955,1.754,8.000,,,,,,,,,,,,,,,,,
6/3/2009,2:45,13.93,30.43,7.912,1.608,8.000,,,,,,,,,,,,,,,,,
6/3/2009,3:00,13.95,30.46,7.936,1.687,8.000,,,,,,,,,,,,,,,,,
6/3/2009,3:15,13.93,30.47,7.926,1.655,8.000,,,,,,,,,,,,,,,,,
6/3/2009,3:30,14.01,30.4,7.907,1.592,8.000,,,,,,,,,,,,,,,,,
6/3/2009,3:45,14.22,30.52,7.888,1.530,8.000,,,,,,,,,,,,,,,,,
6/3/2009,4:00,14.11,30.54,7.903,1.576,8.000,,,,,,,,,,,,,,,,,
6/3/2009,4:15,14.1,30.52,7.907,1.591,8.000,,,,,,,,,,,,,,,,,
6/3/2009,4:30,14.08,30.47,7.898,1.561,8.000,,,,,,,,,,,,,,,,,
6/3/2009,4:45,14.09,30.44,7.903,1.576,8.000,,,,,,,,,,,,,,,,,
6/3/2009,5:00,14.17,30.39,7.898,1.561,8.000,,,,,,,,,,,,,,,,,
6/3/2009,5:15,14.31,30.39,7.888,1.530,8.000,,,,,,,,,,,,,,,,,
6/3/2009,5:30,14.47,30.36,7.883,1.515,8.000,,,,,,,,,,,,,,,,,
6/3/2009,5:45,14.57,30.36,7.869,1.471,8.000,,,,,,,,,,,,,,,,,
6/3/2009,6:00,14.58,30.4,7.850,1.413,7.983,,,,,,,,,,,,,,,,,
6/3/2009,6:15,14.56,30.4,7.817,1.318,7.691,,,,,,,,,,,,,,,,,
6/3/2009,6:30,14.49,30.4,7.803,1.279,7.400,,,,,,,,,,,,,,,,,
6/3/2009,6:45,14.88,30.41,7.826,1.344,7.108,,,,,,,,,,,,,,,,,
6/3/2009,7:00,14.81,30.62,7.835,1.371,6.817,,,,,,,,,,,,,,,,,
6/3/2009,7:15,14.95,30.59,7.812,1.304,6.525,,,,,,,,,,,,,,,,,
6/3/2009,7:30,14.93,30.59,7.793,1.252,6.233,,,,,,,,,,,,,,,,,
6/3/2009,7:45,14.91,30.6,7.778,1.215,5.942,,,,,,,,,,,,,,,,,
6/3/2009,8:00,15.37,30.45,7.797,1.264,5.650,,,,,,,,,,,,,,,,,
6/3/2009,8:15,15.5,30.48,7.792,1.251,5.358,,,,,,,,,,,,,,,,,
6/3/2009,8:30,15.65,30.7,7.783,1.226,5.067,,,,,,,,,,,,,,,,,
6/3/2009,8:45,15.46,30.8,7.768,1.189,4.775,,,,,,,,,,,,,,,,,
6/3/2009,9:00,15.29,30.87,7.773,1.201,4.483,,,,,,,,,,,,,,,,,
6/3/2009,9:15,15.17,30.67,7.788,1.239,4.192,,,,,,,,,,,,,,,,,
6/3/2009,9:30,15.05,30.63,7.811,1.304,3.900,,,,,,,,,,,,,,,,,
6/3/2009,9:45,15.16,30.58,7.797,1.265,3.608,,,,,,,,,,,,,,,,,
6/3/2009,10:00,14.87,30.63,7.802,1.278,3.317,,,,,,,,,,,,,,,,,
6/3/2009,10:15,14.83,30.59,7.821,1.331,3.025,,,,,,,,,,,,,,,,,
6/3/2009,10:30,14.87,30.66,7.854,1.427,2.733,,,,,,,,,,,,,,,,,
6/3/2009,10:45,15.16,30.52,7.797,1.265,2.442,,,,,,,,,,,,,,,,,
6/3/2009,11:00,15.08,30.59,7.816,1.317,2.150,,,,,,,,,,,,,,,,,
6/3/2009,11:15,15.05,30.61,7.797,1.265,1.858,,,,,,,,,,,,,,,,,
6/3/2009,11:30,15.08,30.56,7.764,1.178,1.566,,,,,,,,,,,,,,,,,
6/3/2009,11:45,14.96,30.6,7.793,1.252,1.275,,,,,,,,,,,,,,,,,
6/3/2009,12:00,14.99,30.58,7.764,1.178,1.005,,,,,,,,,,,,,,,,,
6/3/2009,12:15,15.08,30.58,7.778,1.214,1.088,,,,,,,,,,,,,,,,,
6/3/2009,12:30,15.06,30.54,7.831,1.357,1.171,,,,,,,,,,,,,,,,,
6/3/2009,12:45,15.3,30.45,7.845,1.398,1.255,,,,,,,,,,,,,,,,,
6/3/2009,13:00,15.54,30.43,7.902,1.573,1.338,,,,,,,,,,,,,,,,,
6/3/2009,13:15,15.61,30.65,7.854,1.425,1.421,,,,,,,,,,,,,,,,,
6/3/2009,13:30,15.63,30.66,7.863,1.453,1.505,,,,,,,,,,,,,,,,,
6/3/2009,13:45,15.9,30.61,7.906,1.587,1.588,,,,,,,,,,,,,,,,,
6/3/2009,14:00,15.81,30.52,7.897,1.557,1.671,,,,,,,,,,,,,,,,,
6/3/2009,14:15,15.89,30.58,7.901,1.572,1.755,,,,,,,,,,,,,,,,,
6/3/2009,14:30,16.36,30.63,7.910,1.602,1.838,,,,,,,,,,,,,,,,,
6/3/2009,14:45,16.12,30.77,7.915,1.617,1.921,,,,,,,,,,,,,,,,,
6/3/2009,15:00,15.94,30.74,7.877,1.496,2.005,,,,,,,,,,,,,,,,,
6/3/2009,15:15,16.68,30.58,7.958,1.763,2.088,,,,,,,,,,,,,,,,,
6/3/2009,15:30,17,30.59,7.929,1.664,2.171,,,,,,,,,,,,,,,,,
6/3/2009,15:45,16.63,30.72,7.910,1.601,2.255,,,,,,,,,,,,,,,,,
6/3/2009,16:00,16.55,30.75,7.915,1.617,2.338,,,,,,,,,,,,,,,,,
6/3/2009,16:15,17.43,30.68,7.995,1.901,2.421,,,,,,,,,,,,,,,,,
6/3/2009,16:30,17.92,30.49,7.995,1.901,2.505,,,,,,,,,,,,,,,,,
6/3/2009,16:45,17.18,30.47,7.948,1.729,2.588,,,,,,,,,,,,,,,,,
6/3/2009,17:00,16.33,30.84,7.868,1.466,2.671,,,,,,,,,,,,,,,,,
6/3/2009,17:15,15.96,30.82,7.801,1.276,2.755,,,,,,,,,,,,,,,,,
6/3/2009,17:30,15.75,30.48,7.816,1.316,2.838,,,,,,,,,,,,,,,,,
6/3/2009,17:45,15.69,30.7,7.801,1.276,2.921,,,,,,,,,,,,,,,,,
6/3/2009,18:00,15.69,30.54,7.816,1.316,2.976,,,,,,,,,,,,,,,,,
6/3/2009,18:15,15.53,30.67,7.754,1.153,2.559,,,,,,,,,,,,,,,,,
6/3/2009,18:30,15.69,30.52,7.859,1.439,2.143,,,,,,,,,,,,,,,,,
6/3/2009,18:45,16.11,30.24,7.839,1.383,1.726,,,,,,,,,,,,,,,,,
6/3/2009,19:00,16.55,30.57,7.901,1.570,1.310,,,,,,,,,,,,,,,,,
6/3/2009,19:15,16.34,30.52,7.896,1.556,0.893,,,,,,,,,,,,,,,,,
6/3/2009,19:30,15.96,30.53,7.811,1.302,0.476,,,,,,,,,,,,,,,,,
6/3/2009,19:45,16.21,30.42,7.811,1.302,0.060,,,,,,,,,,,,,,,,,
6/3/2009,20:00,16.13,30.49,7.868,1.467,-0.357,,,,,,,,,,,,,,,,,
6/3/2009,20:15,16.78,30.41,7.958,1.763,-0.774,,,,,,,,,,,,,,,,,
6/3/2009,20:30,16.63,30.35,7.934,1.681,-1.191,,,,,,,,,,,,,,,,,
6/3/2009,20:45,16.34,30.33,7.915,1.618,-1.607,,,,,,,,,,,,,,,,,
6/3/2009,21:00,16.02,30.17,7.925,1.650,-2.024,,,,,,,,,,,,,,,,,
6/3/2009,21:15,15.61,30.03,7.978,1.836,-2.441,,,,,,,,,,,,,,,,,
6/3/2009,21:30,15.15,29.71,8.007,1.945,-2.857,,,,,,,,,,,,,,,,,
6/3/2009,21:45,14.91,29.51,8.040,2.079,-3.274,,,,,,,,,,,,,,,,,
6/3/2009,22:00,14.69,29.41,8.050,2.119,-3.690,,,,,,,,,,,,,,,,,
6/3/2009,22:15,14.53,29.21,8.050,2.120,-4.107,,,,,,,,,,,,,,,,,
6/3/2009,22:30,14.46,29.38,8.060,2.160,-4.524,,,,,,,,,,,,,,,,,
6/3/2009,22:45,14.51,29.42,8.026,2.023,-4.941,,,,,,,,,,,,,,,,,
6/3/2009,23:00,14.76,29.04,8.017,1.985,-5.357,,,,,,,,,,,,,,,,,
6/3/2009,23:15,15.09,28.98,7.950,1.736,-5.774,,,,,,,,,,,,,,,,,
6/3/2009,23:30,14.74,29.45,8.012,1.965,-6.190,,,,,,,,,,,,,,,,,
6/3/2009,23:45,14.57,28.55,8.013,1.968,-6.607,,,,,,,,,,,,,,,,,
6/4/2009,0:00,14.47,28.43,8.017,1.987,-7.028,,,,,,,,,,,,,,,,,
6/4/2009,0:15,14.39,28.4,8.017,1.987,-7.529,,,,,,,,,,,,,,,,,
6/4/2009,0:30,14.35,28.27,8.041,2.083,-8.029,,,,,,,,,,,,,,,,,
6/4/2009,0:45,14.45,27.7,8.037,2.065,-8.529,,,,,,,,,,,,,,,,,
6/4/2009,1:00,14.45,28.34,8.041,2.083,-9.029,,,,,,,,,,,,,,,,,
6/4/2009,1:15,14.59,28.09,8.013,1.968,-9.528,,,,,,,,,,,,,,,,,
6/4/2009,1:30,14.59,28.29,7.979,1.841,-10.029,,,,,,,,,,,,,,,,,
6/4/2009,1:45,14.65,27.43,8.008,1.951,-10.529,,,,,,,,,,,,,,,,,
6/4/2009,2:00,14.67,28.83,8.017,1.985,-11.028,,,,,,,,,,,,,,,,,
6/4/2009,2:15,14.83,27.71,7.946,1.722,-11.529,,,,,,,,,,,,,,,,,
6/4/2009,2:30,15.07,27.88,7.984,1.859,-12.028,,,,,,,,,,,,,,,,,
6/4/2009,2:45,15.27,28.72,7.979,1.839,-12.528,,,,,,,,,,,,,,,,,
6/4/2009,3:00,15.4,28.32,7.965,1.788,-13.028,,,,,,,,,,,,,,,,,
6/4/2009,3:15,15.53,29.23,7.954,1.752,-13.528,,,,,,,,,,,,,,,,,
6/4/2009,3:30,15.58,28.53,7.931,1.670,-14.028,,,,,,,,,,,,,,,,,
6/4/2009,3:45,15.43,28.02,7.912,1.608,-14.528,,,,,,,,,,,,,,,,,
6/4/2009,4:00,15.38,27.8,7.936,1.688,-15.029,,,,,,,,,,,,,,,,,
6/4/2009,4:15,15.42,28.73,7.912,1.607,-15.528,,,,,,,,,,,,,,,,,
6/4/2009,4:30,15.47,29.15,7.893,1.545,-16.029,,,,,,,,,,,,,,,,,
6/4/2009,4:45,15.52,28.55,7.874,1.486,-16.528,,,,,,,,,,,,,,,,,
6/4/2009,5:00,15.48,28.13,7.865,1.458,-17.028,,,,,,,,,,,,,,,,,
6/4/2009,5:15,15.58,28.72,7.831,1.359,-17.528,,,,,,,,,,,,,,,,,
6/4/2009,5:30,15.71,28.36,7.850,1.414,-18.029,,,,,,,,,,,,,,,,,
6/4/2009,5:45,15.85,28.17,7.865,1.457,-18.529,,,,,,,,,,,,,,,,,
6/4/2009,6:00,15.84,28.28,7.888,1.530,-18.972,,,,,,,,,,,,,,,,,
6/4/2009,6:15,15.75,28.11,7.884,1.516,-18.472,,,,,,,,,,,,,,,,,
6/4/2009,6:30,15.68,28.19,7.879,1.501,-17.971,,,,,,,,,,,,,,,,,
6/4/2009,6:45,15.61,28.71,7.788,1.241,-17.472,,,,,,,,,,,,,,,,,
6/4/2009,7:00,15.57,28.14,7.836,1.373,-16.971,,,,,,,,,,,,,,,,,
6/4/2009,7:15,15.53,28.52,7.784,1.229,-16.472,,,,,,,,,,,,,,,,,
6/4/2009,7:30,15.55,28.51,7.803,1.280,-15.972,,,,,,,,,,,,,,,,,
6/4/2009,7:45,16.52,28.69,7.754,1.154,-15.471,,,,,,,,,,,,,,,,,
6/4/2009,8:00,15.71,29.01,7.769,1.191,-14.971,,,,,,,,,,,,,,,,,
6/4/2009,8:15,15.39,28.59,7.803,1.280,-14.472,,,,,,,,,,,,,,,,,
6/4/2009,8:30,15.44,28.49,7.827,1.346,-13.972,,,,,,,,,,,,,,,,,
6/4/2009,8:45,15.41,28.97,7.788,1.241,-13.471,,,,,,,,,,,,,,,,,
6/4/2009,9:00,15.83,29.27,7.878,1.499,-12.971,,,,,,,,,,,,,,,,,
6/4/2009,9:15,16.26,28.84,7.954,1.751,-12.472,,,,,,,,,,,,,,,,,
6/4/2009,9:30,16.4,29.1,7.968,1.801,-11.972,,,,,,,,,,,,,,,,,
6/4/2009,9:45,16.6,29.09,7.987,1.871,-11.472,,,,,,,,,,,,,,,,,
6/4/2009,10:00,16.64,28.87,7.992,1.889,-10.971,,,,,,,,,,,,,,,,,
6/4/2009,10:15,16.67,29.19,7.992,1.888,-10.471,,,,,,,,,,,,,,,,,
6/4/2009,10:30,16.63,29.46,7.987,1.870,-9.972,,,,,,,,,,,,,,,,,
6/4/2009,10:45,16.65,28.79,7.987,1.871,-9.472,,,,,,,,,,,,,,,,,
6/4/2009,11:00,16.53,28.91,7.959,1.767,-8.972,,,,,,,,,,,,,,,,,
6/4/2009,11:15,16.14,29.46,7.859,1.440,-8.472,,,,,,,,,,,,,,,,,
6/4/2009,11:30,15.96,28.78,7.755,1.154,-7.972,,,,,,,,,,,,,,,,,
6/4/2009,11:45,16.3,28.84,7.916,1.621,-7.472,,,,,,,,,,,,,,,,,
6/4/2009,12:00,16.28,28.95,7.883,1.513,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,12:15,16.34,29.12,7.916,1.620,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,12:30,16.33,29.01,7.911,1.604,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,12:45,16.5,29.28,7.959,1.766,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,13:00,16.53,29.45,7.958,1.766,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,13:15,16.53,29.2,7.954,1.749,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,13:30,16.58,29.11,7.968,1.801,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,13:45,16.61,28.88,7.968,1.801,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,14:00,16.59,29.14,7.982,1.853,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,14:15,16.58,29.08,8.001,1.925,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,14:30,16.59,29.15,7.982,1.853,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,14:45,16.6,29.23,7.987,1.870,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,15:00,16.6,29.04,7.982,1.853,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,15:15,16.62,28.9,8.002,1.925,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,15:30,16.63,29.28,8.001,1.924,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,15:45,16.63,28.92,7.997,1.907,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,16:00,16.62,28.12,8.016,1.982,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,16:15,16.66,28.9,8.011,1.962,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,16:30,16.6,28.87,7.978,1.836,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,16:45,16.63,29.38,7.982,1.852,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,17:00,16.61,29.38,7.958,1.766,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,17:15,16.56,28.99,7.930,1.668,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,17:30,16.53,28.83,7.907,1.589,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,17:45,16.52,29.09,7.911,1.604,-7.000,,,,,,,,,,,,,,,,,
6/4/2009,18:00,16.49,28.76,7.878,1.498,-6.995,,,,,,,,,,,,,,,,,
6/4/2009,18:15,16.49,29.05,7.897,1.558,-6.912,,,,,,,,,,,,,,,,,
6/4/2009,18:30,16.5,29.37,7.887,1.527,-6.829,,,,,,,,,,,,,,,,,
6/4/2009,18:45,16.47,29.14,7.859,1.440,-6.745,,,,,,,,,,,,,,,,,
6/4/2009,19:00,16.46,28.9,7.883,1.513,-6.662,,,,,,,,,,,,,,,,,
6/4/2009,19:15,16.43,28.87,7.854,1.426,-6.579,,,,,,,,,,,,,,,,,
6/4/2009,19:30,16.43,28.78,7.878,1.499,-6.495,,,,,,,,,,,,,,,,,
6/4/2009,19:45,16.41,28.75,7.835,1.371,-6.412,,,,,,,,,,,,,,,,,
6/4/2009,20:00,16.45,28.52,7.873,1.484,-6.329,,,,,,,,,,,,,,,,,
6/4/2009,20:15,16.42,28.72,7.859,1.441,-6.245,,,,,,,,,,,,,,,,,
6/4/2009,20:30,16.44,28.88,7.888,1.528,-6.162,,,,,,,,,,,,,,,,,
6/4/2009,20:45,16.47,28.55,7.926,1.652,-6.079,,,,,,,,,,,,,,,,,
6/4/2009,21:00,16.38,28.67,7.869,1.470,-5.995,,,,,,,,,,,,,,,,,
6/4/2009,21:15,16.3,28.64,7.840,1.385,-5.912,,,,,,,,,,,,,,,,,
6/4/2009,21:30,16.2,28.55,7.826,1.344,-5.829,,,,,,,,,,,,,,,,,
6/4/2009,21:45,16.15,28.46,7.793,1.253,-5.745,,,,,,,,,,,,,,,,,
6/4/2009,22:00,15.99,28.22,7.774,1.204,-5.662,,,,,,,,,,,,,,,,,
6/4/2009,22:15,15.59,27.54,7.817,1.320,-5.579,,,,,,,,,,,,,,,,,
6/4/2009,22:30,15.07,28.78,7.850,1.415,-5.495,,,,,,,,,,,,,,,,,
6/4/2009,22:45,15.01,28.17,7.898,1.562,-5.412,,,,,,,,,,,,,,,,,
6/4/2009,23:00,14.88,28.42,7.898,1.562,-5.329,,,,,,,,,,,,,,,,,
6/4/2009,23:15,15.1,28.49,7.851,1.415,-5.245,,,,,,,,,,,,,,,,,
6/4/2009,23:30,15.15,28.31,7.798,1.268,-5.162,,,,,,,,,,,,,,,,,
6/4/2009,23:45,15.16,28.62,7.822,1.333,-5.079,,,,,,,,,,,,,,,,,
6/5/2009,0:00,15.09,28.39,7.898,1.562,-5.039,,,,,,,,,,,,,,,,,
6/5/2009,0:15,14.54,27.69,7.989,1.878,-5.705,,,,,,,,,,,,,,,,,
6/5/2009,0:30,14.33,27.51,8.037,2.065,-6.371,,,,,,,,,,,,,,,,,
6/5/2009,0:45,14.44,27.7,8.023,2.007,-7.039,,,,,,,,,,,,,,,,,
6/5/2009,1:00,14.62,27.96,7.989,1.877,-7.704,,,,,,,,,,,,,,,,,
6/5/2009,1:15,14.75,27.87,7.927,1.657,-8.371,,,,,,,,,,,,,,,,,
6/5/2009,1:30,14.66,27.66,7.980,1.842,-9.039,,,,,,,,,,,,,,,,,
6/5/2009,1:45,14.45,27.15,8.008,1.952,-9.705,,,,,,,,,,,,,,,,,
6/5/2009,2:00,14.52,27.45,7.999,1.915,-10.372,,,,,,,,,,,,,,,,,
6/5/2009,2:15,14.56,27.78,7.994,1.896,-11.039,,,,,,,,,,,,,,,,,
6/5/2009,2:30,14.61,27.83,7.989,1.878,-11.705,,,,,,,,,,,,,,,,,
6/5/2009,2:45,14.66,27.88,7.989,1.877,-12.372,,,,,,,,,,,,,,,,,
6/5/2009,3:00,14.72,27.95,7.984,1.859,-13.039,,,,,,,,,,,,,,,,,
6/5/2009,3:15,14.77,27.88,7.975,1.824,-13.705,,,,,,,,,,,,,,,,,
6/5/2009,3:30,14.77,28.03,7.975,1.824,-14.371,,,,,,,,,,,,,,,,,
6/5/2009,3:45,14.79,28.03,7.975,1.824,-15.039,,,,,,,,,,,,,,,,,
6/5/2009,4:00,14.79,28.06,7.970,1.807,-15.705,,,,,,,,,,,,,,,,,
6/5/2009,4:15,14.82,28.06,7.965,1.789,-16.372,,,,,,,,,,,,,,,,,
6/5/2009,4:30,14.82,28.06,7.956,1.755,-17.039,,,,,,,,,,,,,,,,,
6/5/2009,4:45,14.8,28.05,7.951,1.739,-17.704,,,,,,,,,,,,,,,,,
6/5/2009,5:00,14.86,28.13,7.898,1.563,-18.372,,,,,,,,,,,,,,,,,
6/5/2009,5:15,14.9,28.3,7.817,1.320,-19.039,,,,,,,,,,,,,,,,,
6/5/2009,5:30,14.88,28.35,7.822,1.334,-19.705,,,,,,,,,,,,,,,,,
6/5/2009,5:45,14.87,28.32,7.822,1.334,-20.371,,,,,,,,,,,,,,,,,
6/5/2009,6:00,14.87,28.31,7.832,1.361,-20.998,,,,,,,,,,,,,,,,,
6/5/2009,6:15,14.83,28.2,7.832,1.361,-20.956,,,,,,,,,,,,,,,,,
6/5/2009,6:30,14.72,27.99,7.889,1.533,-20.914,,,,,,,,,,,,,,,,,
6/5/2009,6:45,14.67,27.91,7.884,1.518,-20.873,,,,,,,,,,,,,,,,,
6/5/2009,7:00,14.64,27.89,7.884,1.518,-20.831,,,,,,,,,,,,,,,,,
6/5/2009,7:15,14.7,27.88,7.856,1.431,-20.789,,,,,,,,,,,,,,,,,
6/5/2009,7:30,14.71,27.93,7.851,1.417,-20.748,,,,,,,,,,,,,,,,,
6/5/2009,7:45,14.77,28.1,7.818,1.321,-20.706,,,,,,,,,,,,,,,,,
6/5/2009,8:00,14.67,27.93,7.870,1.474,-20.664,,,,,,,,,,,,,,,,,
6/5/2009,8:15,14.85,27.94,7.846,1.402,-20.623,,,,,,,,,,,,,,,,,
6/5/2009,8:45,15.13,28.91,7.789,1.241,-20.539,,,,,,,,,,,,,,,,,
6/5/2009,9:00,15,28.71,7.822,1.333,-20.498,,,,,,,,,,,,,,,,,
6/5/2009,9:15,14.93,28.59,7.832,1.360,-20.456,,,,,,,,,,,,,,,,,
6/5/2009,9:30,15.22,28.45,7.812,1.306,-20.414,,,,,,,,,,,,,,,,,
6/5/2009,9:45,15.7,28.49,7.812,1.305,-20.373,,,,,,,,,,,,,,,,,
6/5/2009,10:00,15.72,28.69,7.812,1.305,-20.331,,,,,,,,,,,,,,,,,
6/5/2009,10:15,15.08,28.82,7.950,1.737,-20.289,,,,,,,,,,,,,,,,,
6/5/2009,10:30,15.19,28.76,7.945,1.720,-20.248,,,,,,,,,,,,,,,,,
6/5/2009,10:45,15.33,29.16,7.988,1.873,-20.206,,,,,,,,,,,,,,,,,
6/5/2009,11:00,15.39,29.33,7.988,1.873,-20.164,,,,,,,,,,,,,,,,,
6/5/2009,11:15,15.4,29.39,7.978,1.838,-20.123,,,,,,,,,,,,,,,,,
6/5/2009,11:30,15.4,29.4,7.988,1.873,-20.081,,,,,,,,,,,,,,,,,
6/5/2009,11:45,15.43,29.38,7.969,1.803,-20.039,,,,,,,,,,,,,,,,,
6/5/2009,12:00,15.43,29.36,7.916,1.621,-19.978,,,,,,,,,,,,,,,,,
6/5/2009,12:15,15.4,29.35,7.926,1.653,-19.603,,,,,,,,,,,,,,,,,
6/5/2009,12:30,15.42,29.35,7.935,1.685,-19.229,,,,,,,,,,,,,,,,,
6/5/2009,13:45,15.47,27.77,7.936,1.688,-17.354,,,,,,,,,,,,,,,,,
6/5/2009,14:00,15.44,29.38,7.964,1.785,-16.978,,,,,,,,,,,,,,,,,
6/5/2009,14:15,15.44,29.34,7.969,1.803,-16.604,,,,,,,,,,,,,,,,,
6/5/2009,15:00,15.34,29.2,7.988,1.873,-15.478,,,,,,,,,,,,,,,,,
6/5/2009,15:15,15.39,29.27,7.983,1.855,-15.103,,,,,,,,,,,,,,,,,
6/5/2009,15:30,15.38,29.29,7.993,1.891,-14.728,,,,,,,,,,,,,,,,,
6/5/2009,15:45,15.39,29.28,7.964,1.786,-14.353,,,,,,,,,,,,,,,,,
6/5/2009,16:00,15.39,29.3,7.969,1.803,-13.978,,,,,,,,,,,,,,,,,
6/5/2009,16:15,15.39,29.29,7.940,1.702,-13.603,,,,,,,,,,,,,,,,,
6/5/2009,16:30,15.39,29.28,7.931,1.669,-13.228,,,,,,,,,,,,,,,,,
6/5/2009,16:45,15.36,29.29,7.950,1.735,-12.853,,,,,,,,,,,,,,,,,
6/5/2009,17:00,15.37,29.26,7.959,1.769,-12.478,,,,,,,,,,,,,,,,,
6/5/2009,17:15,15.37,29.25,7.936,1.686,-12.103,,,,,,,,,,,,,,,,,
6/5/2009,17:30,15.39,29.26,7.921,1.637,-11.729,,,,,,,,,,,,,,,,,
6/5/2009,17:45,15.39,29.3,7.926,1.653,-11.353,,,,,,,,,,,,,,,,,
6/5/2009,18:00,15.41,29.34,7.878,1.500,-10.983,,,,,,,,,,,,,,,,,
6/5/2009,18:15,15.42,29.33,7.874,1.485,-10.691,,,,,,,,,,,,,,,,,
6/5/2009,18:30,15.41,29.32,7.840,1.385,-10.400,,,,,,,,,,,,,,,,,
6/5/2009,18:45,15.42,29.33,7.845,1.399,-10.108,,,,,,,,,,,,,,,,,
6/5/2009,19:00,15.41,29.32,7.859,1.442,-9.816,,,,,,,,,,,,,,,,,
6/5/2009,19:15,15.41,29.33,7.840,1.385,-9.525,,,,,,,,,,,,,,,,,
6/5/2009,19:30,15.41,29.32,7.807,1.292,-9.233,,,,,,,,,,,,,,,,,
6/5/2009,19:45,15.4,29.33,7.793,1.253,-8.941,,,,,,,,,,,,,,,,,
6/5/2009,20:15,15.39,29.34,7.802,1.279,-8.358,,,,,,,,,,,,,,,,,
6/5/2009,20:30,15.38,29.34,7.821,1.331,-8.066,,,,,,,,,,,,,,,,,
6/5/2009,20:45,15.37,29.33,7.836,1.372,-7.775,,,,,,,,,,,,,,,,,
6/5/2009,21:00,15.36,29.32,7.855,1.427,-7.483,,,,,,,,,,,,,,,,,
6/6/2009,4:45,14.53,27.69,7.832,1.362,-4.794,,,,,,,,,,,,,,,,,
6/6/2009,5:30,14.41,28.26,7.894,1.548,-4.919,,,,,,,,,,,,,,,,,
6/6/2009,5:45,14.42,28.19,7.903,1.579,-4.961,,,,,,,,,,,,,,,,,
6/6/2009,6:00,14.48,28.2,7.846,1.403,-5.010,,,,,,,,,,,,,,,,,
6/6/2009,6:30,14.45,28.18,7.880,1.503,-5.343,,,,,,,,,,,,,,,,,
6/6/2009,6:45,14.43,28.15,7.851,1.417,-5.510,,,,,,,,,,,,,,,,,
6/6/2009,7:00,15.71,28.3,7.807,1.293,-5.676,,,,,,,,,,,,,,,,,
6/6/2009,7:15,15.97,28.78,7.826,1.344,-5.843,,,,,,,,,,,,,,,,,
6/6/2009,7:30,14.63,28.7,7.832,1.360,-6.009,,,,,,,,,,,,,,,,,
6/6/2009,7:45,14.56,28.27,7.846,1.402,-6.176,,,,,,,,,,,,,,,,,
6/6/2009,8:00,14.58,28.16,7.842,1.389,-6.343,,,,,,,,,,,,,,,,,
6/6/2009,8:15,14.63,28.15,7.861,1.445,-6.510,,,,,,,,,,,,,,,,,
6/6/2009,8:30,14.67,28.13,7.870,1.474,-6.676,,,,,,,,,,,,,,,,,
6/6/2009,8:45,14.84,28.12,7.865,1.459,-6.843,,,,,,,,,,,,,,,,,
6/6/2009,9:00,14.93,28.08,7.875,1.488,-7.010,,,,,,,,,,,,,,,,,
6/6/2009,9:15,15.05,28.21,7.889,1.532,-7.176,,,,,,,,,,,,,,,,,
6/6/2009,9:30,15.4,28.24,7.879,1.501,-7.343,,,,,,,,,,,,,,,,,
6/6/2009,9:45,15.38,28.33,7.893,1.546,-7.510,,,,,,,,,,,,,,,,,
6/6/2009,10:00,15.11,28.3,7.917,1.624,-7.676,,,,,,,,,,,,,,,,,
6/6/2009,10:15,15.02,28.27,7.932,1.672,-7.843,,,,,,,,,,,,,,,,,
6/6/2009,10:30,15.22,28.14,7.903,1.577,-8.010,,,,,,,,,,,,,,,,,
